config,el,Unnamed: 0,electrode,stim_unit,pad_id,stim_unit_offset,imp_voltage_uV,imp_kOhm,imp_stim_ratio
el_config_pad0011,7,7,1947,,257.0,767,24.878327253503844,0.0,0.00023603666007446117
el_config_pad0011,8,8,6934,,8.0,767,26.43631505531537,0.0,0.00025081829042400774
el_config_pad0011,9,9,5394,,10.0,767,35.00096862837294,0.0,0.0003320766565303782
el_config_pad0011,10,10,7153,,8.0,767,71.0980536649302,0.0,0.0006745528730233019
el_config_pad0011,11,11,5614,,10.0,767,38.72607437554289,0.0,0.00036741912590248366
el_config_pad0011,12,12,4734,17.0,11.0,767,105400.26810096201,527.00134050481,1.0
el_config_pad0011,13,13,7154,,8.0,767,31.368913049185934,0.0,0.00029761701383091284
el_config_pad0011,14,14,5613,,10.0,767,62.47842630429069,0.0,0.0005927729353064182
el_config_pad0012,0,0,4806,,253.0,767,27.382541797606304,0.0,0.0012513344264085844
el_config_pad0012,1,1,4135,,223.0,767,33.06568621182997,0.0,0.0015110442191784942
el_config_pad0012,2,2,5025,,253.0,767,12.964319458556893,0.0,0.0005924467996199344
el_config_pad0012,3,3,3915,,223.0,767,11.9849343131273,0.0,0.0005476906057556979
el_config_pad0012,4,4,4805,,253.0,767,31.08742920790694,0.0,0.001420641322632594
el_config_pad0012,5,5,4807,,253.0,767,18.516348282621856,0.0,0.000846164838482659
el_config_pad0012,6,6,2595,,225.0,767,23.195783692309433,0.0,0.0010600068794289564
el_config_pad0012,7,7,2594,,225.0,767,30.060567953828723,0.0,0.0013737155533643265
el_config_pad0012,8,8,4134,,223.0,767,12.037314158188623,0.0,0.0005500842733655073
el_config_pad0012,9,9,5026,,253.0,767,21.66312589890152,0.0,0.0009899670900269954
el_config_pad0012,10,10,4075,18.0,12.0,767,21882.672784921353,109.41336392460676,1.0
el_config_pad0012,11,11,4073,,12.0,767,28.168176493574624,0.0,0.001287236562481728
el_config_pad0012,12,12,3854,,12.0,767,14.190842004200876,0.0,0.0006484967418595836
el_config_pad0012,13,13,3194,,13.0,767,20.372163576431927,0.0,0.0009309723623190002
el_config_pad0012,14,14,3414,,13.0,767,17.844877358321348,0.0,0.0008154797877623834
el_config_pad0013,0,0,4806,,253.0,767,35.50613953067656,0.0,0.0003315947314566627
el_config_pad0013,1,1,3486,,255.0,767,28.938733666160257,0.0,0.0002702611927279678
el_config_pad0013,2,2,5025,,253.0,767,23.633965255851198,0.0,0.00022071952811144555
el_config_pad0013,3,3,3487,,255.0,767,22.97957248725442,0.0,0.0002146081007009113
el_config_pad0013,4,4,4805,,253.0,767,39.56662256115355,0.0,0.0003695159134796213
el_config_pad0013,5,5,4807,,253.0,767,24.490783526974944,0.0,0.00022872142379134537
el_config_pad0013,6,6,3266,,255.0,767,27.07524342676904,0.0,0.00025285790547481063
el_config_pad0013,7,7,3485,,255.0,767,45.91321375935532,0.0,0.0004287872460392958
el_config_pad0013,8,8,2595,,225.0,767,32.06493327552444,0.0,0.0002994570257204961
el_config_pad0013,9,9,2594,,225.0,767,36.49719743978258,0.0,0.00034085030205858866
el_config_pad0013,10,10,5026,,253.0,767,25.33016462602476,0.0,0.00023656047229980818
el_config_pad0013,11,11,4075,,12.0,767,45.994812102438964,0.0,0.00042954929961706514
el_config_pad0013,12,12,4073,,12.0,767,41.988148914481,0.0,0.0003921307454906627
el_config_pad0013,13,13,3854,,12.0,767,41.99839340228527,0.0,0.00039222641959737407
el_config_pad0013,14,14,3194,,13.0,767,34.20556850585205,0.0,0.000319448592636237
el_config_pad0013,15,15,3414,17.0,13.0,767,107076.9109469913,535.3845547349565,1.0
el_config_pad0015,0,0,6566,,251.0,767,25.503071922600984,0.0,0.00024185538372352037
el_config_pad0015,1,1,6347,,251.0,767,19.17144303027465,0.0,0.00018181012564653427
el_config_pad0015,2,2,4806,,253.0,767,35.308159717977524,0.0,0.0003348407808706004
el_config_pad0015,3,3,5455,,221.0,767,35.356289365266875,0.0,0.00033529721272120146
el_config_pad0015,4,4,5674,,221.0,767,9.464201754167089,0.0,8.975264445936796e-05
el_config_pad0015,5,5,4807,,253.0,767,31.454460934387082,0.0,0.00029829468160503896
el_config_pad0015,6,6,4135,,223.0,767,24.69757835820479,0.0,0.00023421658022192246
el_config_pad0015,7,7,5025,,253.0,767,21.264856722503875,0.0,0.0002016627682365229
el_config_pad0015,8,8,4805,,253.0,767,35.83958021027937,0.0,0.0003398804446206879
el_config_pad0015,9,9,5026,,253.0,767,26.88222667749256,0.0,0.0002549344356695262
el_config_pad0015,10,10,3915,,223.0,767,28.657287822907293,0.0,0.00027176801931622937
el_config_pad0015,11,11,5675,,221.0,767,22.15467558382449,0.0,0.000210101260775863
